"","Country","City","Move","Location","lon","lat","type","loctype","address","north","south","east","west"
"1457","Tanzania","Morogoro Region",-12.5647435897436,"Morogoro Region, Tanzania",37.6591144,-6.8277556,"locality","approximate","morogoro, tanzania",-6.6927395,-6.8680856,37.7721304,37.5965962
"1458","Tanzania","Mtwara Region",-2.8062015503876,"Mtwara Region, Tanzania",40.1759806,-10.3112236,"locality","approximate","mtwara, tanzania",-10.2532695,-10.382298,40.212965,40.1423263
"1459","Tanzania","Mwanza Region",-10.6246153846154,"Mwanza Region, Tanzania",32.8986812,-2.4671197,"administrative_area_level_1","approximate","mwanza region, tanzania",-1.4551461,-3.4379444,33.7905543,31.8440538
"1460","Tanzania","Njombe Region",1.48351648351648,"Njombe Region, Tanzania",35.1268781,-9.2422632,"administrative_area_level_2","approximate","njombe rural, tanzania",-8.9220748,-9.6496144,35.5239716,34.7511441
"1461","Tanzania","Pwani Region",-1.52692307692308,"Pwani Region, Tanzania",38.8205454,-7.3237714,"administrative_area_level_1","approximate","pwani region, tanzania",-5.8434715,-8.5148562,39.9097893,37.7965201
"1462","Tanzania","Ruvuma Region",5.08695652173913,"Ruvuma Region, Tanzania",36.2630846,-10.6878717,"administrative_area_level_1","approximate","ruvuma region, tanzania",-9.2402745,-11.7605379,38.1152001,34.5683065
"1463","Tanzania","Shinyanga Region",0.911538461538462,"Shinyanga Region, Tanzania",32.9888319,-3.7599694,"administrative_area_level_1","approximate","shinyanga region, tanzania",-3.1978478,-4.3266439,34.2334351,31.6829719
"1464","Tanzania","Singida Region",-3.1304347826087,"Singida Region, Tanzania",34.1531947,-6.7453352,"administrative_area_level_1","approximate","singida region, tanzania",-3.802623,-7.5368227,35.3571739,33.4873008
"1465","Tanzania","Tabora Region",-3.71538461538462,"Tabora Region, Tanzania",32.7181375,-5.1107561,"administrative_area_level_1","approximate","tabora region, tanzania",-3.8790215,-6.9788312,34.2428054,31.0387152
"1466","Tanzania","Tanga Region",-4.81538461538462,"Tanga Region, Tanzania",38.3165725,-5.3049789,"administrative_area_level_1","approximate","tanga region, tanzania",-4.111232,-6.0219198,39.2203966,37.0197716
"1467","Tanzania","Unguja South Region",-14.2230769230769,"Unguja South Region, Tanzania",39.4450281,-6.2642851,"administrative_area_level_1","approximate","unguja south region, tanzania",-6.0236206,-6.4781434,39.5816536,39.2690394
"1468","Togo","Kara Region",-15.2688172043011,"Kara Region, Togo",1.0586135,9.7216393,"administrative_area_level_1","approximate","kara region, togo",10.221999,8.865247,1.4358965,0.2272749
"1469","Togo","Maritime Region",-15.8,"Maritime Region, Togo",1.2891036,6.4913504,"administrative_area_level_1","approximate","maritime region, togo",6.918175,6.1044171,1.8088218,0.717368
"1470","Togo","Plateaux Region",1.68367346938776,"Plateaux Region, Togo",1.0586135,7.6101378,"administrative_area_level_1","approximate","plateaux region, togo",8.3681309,6.542187,1.6475965,0.518047
"1471","Turkey","Adana",-26.0907692307692,"Adana, Turkey",35.3308285,36.9914194,"locality","approximate","adana, resatbey, seyhan/adana, turkey",37.065693,36.929137,35.472058,35.104076
"1472","Turkey","Adiyaman",-20.9311538461538,"Adiyaman, Turkey",38.2772592,37.76365,"locality","approximate","adiyaman, adiyaman merkez/adiyaman, turkey",37.793365,37.741438,38.320623,38.231205
"1473","Turkey","Afyonkarahisar",-24.1738461538462,"Afyonkarahisar, Turkey",30.5387038,38.7568852,"locality","approximate","afyonkarahisar, afyonkarahisar merkez/afyonkarahisar, turkey",38.796503,38.7165769,30.597951,30.512118
"1474","Turkey","Agri",-9.69935897435897,"Agri, Turkey",43.050591,39.719074,"locality","approximate","agri, agri merkez/agri, turkey",39.751162,39.692784,43.0799291,42.990356
"1475","Turkey","Aksaray",-20.4892307692308,"Aksaray, Turkey",34.0297,38.368626,"locality","approximate","aksaray, aksaray merkez/aksaray, turkey",38.428766,38.292834,34.074411,33.9268219
"1476","Turkey","Amasya",-21.5353846153846,"Amasya, Turkey",35.837347,40.656455,"locality","approximate","amasya, amasya district/amasya, turkey",40.672106,40.64035,35.85566,35.788518
"1477","Turkey","Ankara",-29.9553846153846,"Ankara, Turkey",32.8597419,39.9333635,"locality","approximate","ankara, turkey",40.076332,39.7304211,33.007056,32.5184735
"1478","Turkey","Antalya",-29.3753846153846,"Antalya, Turkey",30.7133233,36.8968908,"locality","approximate","antalya, turkey",36.9755861,36.820289,30.855251,30.5809591
"1479","Turkey","Ardahan",-21.425,"Ardahan, Turkey",42.70228,41.11295,"locality","approximate","ardahan, ardahan merkez/ardahan, turkey",41.125951,41.099811,42.7281391,42.680131
"1480","Turkey","Artvin",-28.3666666666667,"Artvin, Turkey",41.820819,41.180937,"locality","approximate","artvin, artvin merkez/artvin, turkey",41.191183,41.168135,41.8369381,41.799222
"1481","Turkey","Aydin",-20.4584615384615,"Aydin, Turkey",27.8455601,37.8380162,"locality","approximate","aydin, efeler/aydin, turkey",37.867569,37.803987,27.900506,27.7943271
"1482","Turkey","Balikesir",-23.8369230769231,"Balikesir, Turkey",27.8903423,39.6532976,"locality","approximate","balikesir, turkey",39.683234,39.6124109,27.9411921,27.8383129
"1483","Turkey","Bartin",-20.1641025641026,"Bartin, Turkey",32.333811,41.637602,"locality","approximate","bartin, bartin merkez/bartin, turkey",41.654625,41.604933,32.371593,32.3046409
"1484","Turkey","Batman",-17.1473076923077,"Batman, Turkey",41.1292832,37.8895167,"locality","approximate","batman, batman merkez/batman, turkey",37.934147,37.856892,41.1744041,41.0890699
"1485","Turkey","Bayburt",-21.7461538461538,"Bayburt, Turkey",40.228048,40.26032,"locality","approximate","bayburt, bayburt merkez/bayburt, turkey",40.282803,40.2354259,40.259813,40.192893
"1486","Turkey","Bilecik",-18.5303846153846,"Bilecik, Turkey",29.97933,40.142573,"locality","approximate","bilecik, bilecik merkez/bilecik, turkey",40.2001,40.12762,29.991397,29.957953
"1487","Turkey","Bingol",-26.6934615384615,"Bingol, Turkey",40.496625,38.885464,"locality","approximate","bingöl, bingöl merkez/bingöl, turkey",38.8916899,38.874678,40.521606,40.4800889
"1488","Turkey","Bitlis",-4.875,"Bitlis, Turkey",42.1095019,38.400569,"locality","approximate","bitlis, bitlis merkez/bitlis, turkey",38.429029,38.37997,42.1383121,42.087527
"1489","Turkey","Bolu",-31.4369230769231,"Bolu, Turkey",31.608209,40.732541,"locality","approximate","bolu, bolu merkez/bolu, turkey",40.765901,40.705585,31.6733381,31.5566029
"1490","Turkey","Burdur",-22.7942307692308,"Burdur, Turkey",30.282333,37.718336,"locality","approximate","burdur, burdur merkez/burdur, turkey",37.760559,37.704594,30.336213,30.228626
"1491","Turkey","Bursa",-30.0138461538462,"Bursa, Turkey",29.0609636,40.1885281,"locality","approximate","bursa, turkey",40.276336,40.16702,29.202363,28.862216
"1492","Turkey","Canakkale",-19.8769230769231,"Canakkale, Turkey",26.408587,40.14672,"locality","approximate","çanakkale, çanakkale merkez/çanakkale, turkey",40.171196,40.0899208,26.468447,26.3857389
"1493","Turkey","Cankiri",-16.6015384615385,"Cankiri, Turkey",33.616223,40.600207,"locality","approximate","çankiri, çankiri merkez/çankiri, turkey",40.647551,40.567176,33.635831,33.5933451
"1494","Turkey","Corum",-26.4446153846154,"Corum, Turkey",34.9537242,40.5499256,"locality","approximate","çorum, çorum merkez/çorum, turkey",40.583577,40.486869,34.9962619,34.887546
"1495","Turkey","Denizli",-28.2384615384615,"Denizli, Turkey",29.0963328,37.7830159,"locality","approximate","denizli, kumkisik, denizli, turkey",37.8434867,37.7223328,29.1701541,28.9931391
"1496","Turkey","Diyarbakir",-24.1184615384615,"Diyarbakir, Turkey",40.2109826,37.9249733,"locality","approximate","diyarbakir, turkey",37.979755,37.8658299,40.24692,40.0784359
"1497","Turkey","Duzce",-22.69,"Duzce, Turkey",31.162609,40.83872,"locality","approximate","düzce, düzce merkez/düzce, turkey",40.886112,40.820133,31.188368,31.116829
"1498","Turkey","Edirne",-18.9630769230769,"Edirne, Turkey",26.5557145,41.6771297,"locality","approximate","edirne, edirne merkez/edirne, turkey",41.6958511,41.6419,26.6036878,26.542961
"1499","Turkey","Elazig",-26.9153846153846,"Elazig, Turkey",39.222515,38.674816,"locality","approximate","elâzig, elâzig merkez/elazig, turkey",38.6973751,38.631944,39.2757399,39.120564
"1500","Turkey","Erzincan",-22.8228205128205,"Erzincan, Turkey",39.491124,39.746797,"locality","approximate","erzincan, erzincan merkez/erzincan, turkey",39.781213,39.712936,39.547508,39.4603089
"1501","Turkey","Erzurum",-24.8061538461538,"Erzurum, Turkey",41.2658236,39.9054993,"locality","approximate","erzurum, turkey",39.955924,39.867876,41.3105769,41.2164561
"1502","Turkey","Eskisehir",-31.1815384615385,"Eskisehir, Turkey",30.5256311,39.7667061,"locality","approximate","eskisehir, turkey",39.828122,39.702564,30.680574,30.409055
"1503","Turkey","Gaziantep",-24.8461538461538,"Gaziantep, Turkey",37.37811,37.065953,"locality","approximate","gaziantep, turkey",37.108291,37.0092519,37.4567749,37.303499
"1504","Turkey","Giresun",-19.2415384615385,"Giresun, Turkey",38.392653,40.917532,"locality","approximate","giresun, giresun merkez/giresun, turkey",40.92777,40.880759,38.4476309,38.3108369
"1505","Turkey","Gumushane",-24.9423076923077,"Gumushane, Turkey",39.480321,40.460825,"locality","approximate","gümüshane, gümüshane merkez/gümüshane, turkey",40.468667,40.428158,39.5207309,39.458649
"1506","Turkey","Hakkari",-12.9846153846154,"Hakkari, Turkey",43.736782,37.577427,"locality","approximate","hakkâri, hakkâri merkez/hakkari, turkey",37.592381,37.5561749,43.7545941,43.71499
"1507","Turkey","Hatay",-22.3861538461538,"Hatay, Turkey",36.3498097,36.4018488,"administrative_area_level_1","approximate","hatay, turkey",37.031851,35.808592,36.697957,35.779491
"1508","Turkey","Igdir",-16.4705128205128,"Igdir, Turkey",44.0436151,39.9200596,"locality","approximate","igdir, igdir merkez/igdir, turkey",39.950163,39.884109,44.092825,43.9807289
"1509","Turkey","Isparta",-25.16,"Isparta, Turkey",30.553705,37.7626487,"locality","approximate","isparta, isparta merkez/isparta, turkey",37.8340921,37.746192,30.591946,30.5077259
"1510","Turkey","Istanbul",-32.4815384615385,"Istanbul, Turkey",28.9783589,41.0082376,"locality","approximate","Istanbul, turkey",41.199239,40.811404,29.4288049,28.595554
"1511","Turkey","Izmir",-29.7861538461538,"Izmir, Turkey",27.142826,38.423734,"locality","approximate","Izmir, turkey",38.5452371,38.290113,27.304485,26.8549491
"1512","Turkey","Kahramanmaras",-22.8492307692308,"Kahramanmaras, Turkey",36.9228223,37.5752755,"locality","approximate","kahramanmaras, turkey",37.610065,37.500703,37.0086919,36.8144919
"1513","Turkey","Karabuk",-24.7976923076923,"Karabuk, Turkey",32.7417419,41.187489,"administrative_area_level_1","approximate","karabük, turkey",41.590775,40.797677,33.1603829,32.088016
"1514","Turkey","Karaman",-13.0288461538462,"Karaman, Turkey",33.222243,37.181009,"locality","approximate","karaman, karaman merkez/karaman, turkey",37.212325,37.146256,33.271025,33.179099
"1515","Turkey","Kars",-23.8187179487179,"Kars, Turkey",43.0974525,40.6013378,"locality","approximate","kars, kars merkez/kars, turkey",40.6233371,40.570057,43.1325238,43.071051
"1516","Turkey","Kastamonu",-20.1984615384615,"Kastamonu, Turkey",33.776497,41.376625,"locality","approximate","kastamonu, kastamonu merkez/kastamonu, turkey",41.437135,41.358148,33.8178501,33.758489
"1517","Turkey","Kayseri",-24.64,"Kayseri, Turkey",35.482597,38.720489,"locality","approximate","kayseri, turkey",38.8248,38.622002,35.6276751,35.3126991
"1518","Turkey","Kilis",-16.9487179487179,"Kilis, Turkey",37.114661,36.716477,"locality","approximate","kilis, kilis merkez/kilis, turkey",36.7368961,36.7022199,37.160143,37.0916161
"1519","Turkey","Kirikkale",-20.9223076923077,"Kirikkale, Turkey",33.5088782,39.8397835,"locality","approximate","kirikkale, kirikkale merkez/kirikkale, turkey",39.869203,39.814633,33.576123,33.469892
"1520","Turkey","Kirklareli",-23.7307692307692,"Kirklareli, Turkey",27.224369,41.735472,"locality","approximate","kirklareli, kirklareli merkez/kirklareli, turkey",41.7603771,41.712183,27.244107,27.191653
"1521","Turkey","Kirsehir",-18.6369230769231,"Kirsehir, Turkey",34.1594989,39.146078,"locality","approximate","kirsehir, kirsehir merkez/kirsehir, turkey",39.1997119,39.083829,34.2196201,34.1197739
"1522","Turkey","Kocaeli",-29.0184615384615,"Kocaeli, Turkey",29.8815203,40.8532704,"administrative_area_level_1","approximate","kocaeli, turkey",41.20976,40.524151,30.367743,29.3331261
"1523","Turkey","Konya",-28.0584615384615,"Konya, Turkey",32.4931554,37.8746429,"locality","approximate","konya, turkey",38.034311,37.722702,32.647959,32.3650061
"1524","Turkey","Kutahya",-20.6123076923077,"Kutahya, Turkey",29.985732,39.4199547,"locality","approximate","kütahya, kütahya merkez/kütahya, turkey",39.448665,39.3834734,30.0531131,29.9209689
"1525","Turkey","Malatya",-26.4276923076923,"Malatya, Turkey",38.3335247,38.3553627,"locality","approximate","malatya, turkey",38.3929211,38.312895,38.380223,38.1716921
"1526","Turkey","Manisa",-25.84,"Manisa, Turkey",27.4295624,38.6140337,"locality","approximate","manisa, yunusemre/manisa, turkey",38.645072,38.602441,27.4787761,27.3085369
"1527","Turkey","Mardin",-20.3784615384615,"Mardin, Turkey",40.733951,37.312903,"locality","approximate","mardin, artuklu/mardin, turkey",37.340449,37.3006559,40.766385,40.691066
"1528","Turkey","Mersin",-23.1369230769231,"Mersin, Turkey",34.6414811,36.8121041,"locality","approximate","mersin, akdeniz/mersin, turkey",36.853396,36.6320343,34.7064229,34.3513889
"1529","Turkey","Mugla",-20.94,"Mugla, Turkey",28.363394,37.215374,"locality","approximate","mugla, 48000 mentese/mugla, turkey",37.2251649,37.1951139,28.386186,28.342408
"1530","Turkey","Mus",-16.4352564102564,"Mus, Turkey",41.491038,38.734561,"locality","approximate","mus, mus merkez/mus, turkey",38.783503,38.7182249,41.5406251,41.472306
"1531","Turkey","Nevsehir",-30.9780769230769,"Nevsehir, Turkey",34.714151,38.624694,"locality","approximate","nevsehir, nevsehir merkez/nevsehir, turkey",38.676487,38.5890469,34.747779,34.6697519
"1532","Turkey","Nigde",-16.9676923076923,"Nigde, Turkey",34.676608,37.969774,"locality","approximate","nigde, nigde merkez/nigde, turkey",38.005885,37.93935,34.728915,34.6304759
"1533","Turkey","Ordu",-21.0584615384615,"Ordu, Turkey",37.8797209,40.986166,"locality","approximate","ordu, altinordu/ordu, turkey",41.038519,40.9485411,38.020617,37.791735
"1534","Turkey","Osmaniye",-24.9830769230769,"Osmaniye, Turkey",36.2464002,37.0746279,"locality","approximate","osmaniye, osmaniye merkez/osmaniye, turkey",37.1040611,37.0469401,36.29024,36.2080341
"1535","Turkey","Rize",-12.6042307692308,"Rize, Turkey",40.517666,41.025511,"locality","approximate","rize, rize merkez/rize, turkey",41.052146,41.010782,40.614641,40.478578
"1536","Turkey","Sakarya",-28.5646153846154,"Sakarya, Turkey",30.3948169,40.7730743,"locality","approximate","sakarya, turkey",40.816299,40.6817499,30.4398319,30.3247559
"1537","Turkey","Samsun",-29.3107692307692,"Samsun, Turkey",36.3360667,41.2797031,"locality","approximate","samsun, turkey",41.343598,41.239349,36.384526,36.242871
"1538","Turkey","Sanliurfa",-22.8307692307692,"Sanliurfa, Turkey",38.7955149,37.1674039,"locality","approximate","sanliurfa, turkey",37.2333711,37.100904,38.891956,38.7596942
"1539","Turkey","Siirt",-18.1211538461538,"Siirt, Turkey",41.941978,37.927404,"locality","approximate","siirt, siirt merkez/siirt, turkey",37.949366,37.911382,41.9638649,41.902909
"1540","Turkey","Sinop",-14.5173076923077,"Sinop, Turkey",35.151725,42.027974,"locality","approximate","sinop, sinop merkez/sinop, turkey",42.034432,41.993839,35.192284,35.067527
"1541","Turkey","Sirnak",-11.774358974359,"Sirnak, Turkey",42.453714,37.518974,"locality","approximate","sirnak, sirnak merkez/sirnak, turkey",37.53534,37.508777,42.472155,42.4406161
"1542","Turkey","Sivas",-17.1030769230769,"Sivas, Turkey",37.0150217,39.750545,"locality","approximate","sivas, sivas merkez/sivas, turkey",39.781486,39.715307,37.064739,36.9270799
"1543","Turkey","Tekirdag",-21.4184615384615,"Tekirdag, Turkey",27.511674,40.9780919,"locality","approximate","tekirdag, süleymanpasa/tekirdag, turkey",40.9995439,40.920071,27.6462521,27.4698089
"1544","Turkey","Tokat",-15.0015384615385,"Tokat, Turkey",36.5521928,40.3234643,"locality","approximate","tokat, tokat merkez/tokat, turkey",40.358932,40.267868,36.593219,36.4696621
"1545","Turkey","Trabzon",-32.3384615384615,"Trabzon, Turkey",39.7167633,41.0026969,"locality","approximate","trabzon, ortahisar/trabzon, turkey",41.01237,40.9735129,39.8101129,39.652407
